YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.8,17.8,,,13.0,23.9,398.0,,55 - 64,,,,,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q019,VALUE,11,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,Female,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Gender,Female,GEN,FEMALE
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.6,18.6,,,14.8,23.2,410.0,,,,,,Hispanic,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q019,VALUE,41,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,11.1,11.1,,,5.2,22.3,61.0,,,,,,Asian,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.1,32.1,,,24.9,40.3,528.0,,,,Male,,,"(18.335765, -64.896335)",FV,FV1,Q019,VALUE,78,Gender,Male,GEN,MALE
2021,2021,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.6,18.6,,,15.8,21.7,1349.0,,,,,Data not reported,,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,VALUE,47,Income,Data not reported,INC,INCNR
2021,2021,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.3,17.3,,,14.7,20.1,1127.0,,,,,"$75,000 or greater",,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,VALUE,8,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,28.9,28.9,,,24.4,33.8,616.0,,,,,,Non-Hispanic Black,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,VALUE,18,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,13.3,13.3,,,12.9,13.6,155043.0,,,College graduate,,,,,FV,FV1,Q019,VALUE,59,Education,College graduate,EDU,EDUCOGRAD
2021,2021,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,42.7,42.7,,,26.0,61.4,154.0,,,Less than high school,,,,"(18.335765, -64.896335)",FV,FV1,Q019,VALUE,78,Education,Less than high school,EDU,EDUHS
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,35.0,35.0,,,31.8,38.3,2010.0,,,Less than high school,,,,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q019,VALUE,36,Education,Less than high school,EDU,EDUHS
2021,2021,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,12.3,12.3,,,10.8,14.0,3421.0,,,College graduate,,,,"(41.56266102000046, -72.64984095199964)",FV,FV1,Q019,VALUE,9,Education,College graduate,EDU,EDUCOGRAD
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.5,21.5,,,20.7,22.3,31053.0,Total,,,,,,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q019,VALUE,36,Total,Total,OVR,OVERALL
2021,2021,ID,Idaho,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.5,22.5,,,17.6,28.4,338.0,,,Less than high school,,,,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q019,VALUE,16,Education,Less than high school,EDU,EDUHS
2021,2021,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.2,17.2,,,13.6,21.5,739.0,,45 - 54,,,,,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q019,VALUE,2,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,KS,Kansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.1,17.1,,,10.2,27.3,90.0,,,,,,Other,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q019,VALUE,20,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.7,21.7,,,13.4,33.2,223.0,,,,,,American Indian/Alaska Native,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q019,VALUE,36,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.8,21.8,,,18.8,25.1,866.0,,25 - 34,,,,,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,VALUE,18,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,MN,Minnesota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.3,27.3,,,25.4,29.3,2700.0,,,High school graduate,,,,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q019,VALUE,27,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.5,25.5,,,22.5,28.7,1355.0,,,,Male,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Gender,Male,GEN,MALE
2021,2021,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.8,15.8,,,12.4,20.0,637.0,,,,,"$50,000 - $74,999",,"(37.645970271000465, -84.77497104799966)",FV,FV1,Q019,VALUE,21,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,GU,Guam,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.3,32.3,,,22.7,43.7,214.0,,25 - 34,,,,,"(13.444304, 144.793731)",FV,FV1,Q019,VALUE,66,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.0,26.0,,,21.8,30.7,599.0,,,,,"$15,000 - $24,999",,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q019,VALUE,26,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,34.4,34.4,,,27.3,42.1,241.0,,18 - 24,,,,,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q019,VALUE,22,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.7,19.7,,,17.6,21.9,2544.0,,55 - 64,,,,,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,35.0,35.0,,,16.7,59.1,98.0,,,,,"$75,000 or greater",,"(18.335765, -64.896335)",FV,FV1,Q019,VALUE,78,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.1,24.1,,,22.0,26.5,3031.0,,25 - 34,,,,,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q019,VALUE,36,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.0,15.0,,,12.6,17.8,1149.0,,,Some college or technical school,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,1,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.2,17.2,,,14.7,20.0,1615.0,,55 - 64,,,,,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q019,VALUE,51,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,CA,California,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.9,32.9,,,28.5,37.5,658.0,,,,,"Less than $15,000",,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q019,VALUE,6,Income,"Less than $15,000",INC,INCLESS15
2021,2021,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.5,20.5,,,17.3,24.2,1214.0,,65 or older,,,,,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,VALUE,47,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,SC,South Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,16.3,16.3,,,14.9,17.7,5675.0,,,,,,Non-Hispanic White,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q019,VALUE,45,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MT,Montana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,12.1,12.1,,,10.6,13.7,2341.0,,,College graduate,,,,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q019,VALUE,30,Education,College graduate,EDU,EDUCOGRAD
2021,2021,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.7,26.7,,,23.2,30.7,1139.0,,,,Male,,,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q019,VALUE,32,Gender,Male,GEN,MALE
2021,2021,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.0,20.0,,,17.0,23.5,1268.0,,,,,"$35,000 - $49,999",,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q019,VALUE,53,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,ID,Idaho,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.2,19.2,,,16.8,21.8,1444.0,,,High school graduate,,,,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q019,VALUE,16,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,51.2,51.2,,,46.9,55.5,1019.0,,,,,"Less than $15,000",,"(18.220833, -66.590149)",FV,FV1,Q019,VALUE,72,Income,"Less than $15,000",INC,INCLESS15
2021,2021,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.1,18.1,,,16.2,20.1,2215.0,,,Some college or technical school,,,,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,VALUE,8,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.3,21.3,,,17.8,25.3,837.0,,,,,"$35,000 - $49,999",,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.3,19.3,,,15.8,23.3,847.0,,,,,"$35,000 - $49,999",,"(37.54268067400045, -78.45789046299967)",FV,FV1,Q019,VALUE,51,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,34.0,34.0,,,21.2,49.7,84.0,,,,,,Hispanic,"(37.645970271000465, -84.77497104799966)",FV,FV1,Q019,VALUE,21,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,37.6,37.6,,,24.1,53.3,75.0,,,,,,Hispanic,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,1,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.1,18.1,,,14.3,22.7,484.0,,,,,"$25,000 - $34,999",,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q019,VALUE,41,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,28.6,28.6,,,22.3,36.0,283.0,,,,,"Less than $15,000",,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,VALUE,28,Income,"Less than $15,000",INC,INCLESS15
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,33.2,33.2,,,26.7,40.3,274.0,,,,,,Hispanic,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,VALUE,40,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.7,25.7,,,22.9,28.7,1873.0,,,,,"$35,000 - $49,999",,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.6,17.6,,,15.5,19.9,1566.0,,,Some college or technical school,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q019,VALUE,41,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,SD,South Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.8,20.8,,,11.5,34.6,256.0,,,Less than high school,,,,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q019,VALUE,46,Education,Less than high school,EDU,EDUHS
2021,2021,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,9.2,9.2,,,7.7,10.9,2849.0,,,College graduate,,,,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,VALUE,50,Education,College graduate,EDU,EDUCOGRAD
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.0,20.0,,,16.7,23.7,1195.0,,55 - 64,,,,,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.3,18.3,,,15.4,21.6,1173.0,,55 - 64,,,,,"(44.39319117400049, -89.81637074199966)",FV,FV1,Q019,VALUE,55,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.9,18.9,,,16.9,21.2,2768.0,,,,,,Non-Hispanic White,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q019,VALUE,35,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.1,26.1,,,20.1,33.3,249.0,,,,,"Less than $15,000",,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q019,VALUE,37,Income,"Less than $15,000",INC,INCLESS15
2021,2021,TX,Texas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.6,21.6,,,18.2,25.5,1412.0,,35 - 44,,,,,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,VALUE,48,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.1,27.1,,,24.1,30.3,1467.0,,,High school graduate,,,,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q019,VALUE,35,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.7,15.7,,,12.9,18.9,1245.0,,,,,"$75,000 or greater",,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q019,VALUE,29,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.7,18.7,,,16.1,21.5,1517.0,,65 or older,,,,,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q019,VALUE,42,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.3,32.3,,,25.3,40.1,340.0,,,,,"$35,000 - $49,999",,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q019,VALUE,32,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,31.3,31.3,,,24.5,39.1,221.0,,,,,,Non-Hispanic Black,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q019,VALUE,53,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,11.0,11.0,,,6.4,18.4,124.0,,,,,,Asian,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q019,VALUE,39,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MT,Montana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q019,VALUE,30,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.7,18.7,,,15.1,23.0,615.0,,,,,"$50,000 - $74,999",,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,VALUE,40,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.5,17.5,,,14.2,21.2,655.0,,25 - 34,,,,,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q019,VALUE,37,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,WV,West Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,13.3,13.3,,,11.7,15.1,2049.0,,,College graduate,,,,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q019,VALUE,54,Education,College graduate,EDU,EDUCOGRAD
2021,2021,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.9,25.9,,,20.9,31.5,416.0,,,,,"$15,000 - $24,999",,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q019,VALUE,49,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,11.3,11.3,,,9.5,13.3,1753.0,,,College graduate,,,,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q019,VALUE,11,Education,College graduate,EDU,EDUCOGRAD
2021,2021,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.0,18.0,,,13.8,23.0,791.0,,,,,"$75,000 or greater",,"(41.56266102000046, -72.64984095199964)",FV,FV1,Q019,VALUE,9,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.3,17.3,,,13.4,22.2,632.0,,,,,"$50,000 - $74,999",,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q019,VALUE,44,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,9.5,9.5,,,2.6,29.6,73.0,,,,,,2 or more races,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q019,VALUE,33,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.3,18.3,,,10.5,30.0,139.0,,,,,,2 or more races,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,SD,South Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.5,19.5,,,12.9,28.4,507.0,,,,,"$15,000 - $24,999",,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q019,VALUE,46,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.6,20.6,,,18.9,22.4,4116.0,Total,,,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,1,Total,Total,OVR,OVERALL
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.7,19.7,,,18.3,21.3,6475.0,Total,,,,,,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Total,Total,OVR,OVERALL
2021,2021,TX,Texas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,42.0,42.0,,,36.2,48.0,842.0,,,Less than high school,,,,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,VALUE,48,Education,Less than high school,EDU,EDUHS
2021,2021,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.9,18.9,,,16.9,21.1,2916.0,,,Some college or technical school,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,VALUE,24,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,12.3,12.3,,,7.4,19.7,176.0,,,,,,2 or more races,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
