YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2015,2015,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.5,37.5,,,29.9,45.8,234.0,,25 - 34,,,,,"(38.890371385, -77.031961127)",PA,PA1,Q046,VALUE,11,Age (years),25 - 34,AGEYR,AGEYR2534
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.1,22.1,,,18.6,26.2,1067.0,,,,,"Less than $15,000",,"(47.066528972, -109.424420645)",PA,PA1,Q046,VALUE,30,Income,"Less than $15,000",INC,INCLESS15
2013,2013,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,18.3,18.3,,,15.2,21.9,1403.0,,,,,Data not reported,,"(35.68094058, -85.774490914)",PA,PA1,Q046,VALUE,47,Income,Data not reported,INC,INCNR
2015,2015,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.0,28.0,,,25.6,30.5,1916.0,,45 - 54,,,,,"(42.827001032, -75.543970427)",PA,PA1,Q046,VALUE,36,Age (years),45 - 54,AGEYR,AGEYR4554
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.5,26.5,,,22.4,31.1,657.0,,,,,"Less than $15,000",,"(44.661319543001, -84.71439027)",PA,PA1,Q046,VALUE,26,Income,"Less than $15,000",INC,INCLESS15
2013,2013,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.7,26.7,,,22.7,31.1,1416.0,,,,,"$15,000 - $24,999",,"(39.290580964, -76.609260111)",PA,PA1,Q046,VALUE,24,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.9,29.9,,,25.9,34.3,881.0,,,,,"$50,000 - $74,999",,"(32.840571122, -86.631860762)",PA,PA1,Q046,VALUE,1,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.3,24.3,,,21.6,27.2,1783.0,,,,,"$15,000 - $24,999",,"(40.793730152, -77.860700294)",PA,PA1,Q046,VALUE,42,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.0,27.0,,,25.7,28.4,9157.0,,,,,,Non-Hispanic White,"(40.793730152, -77.860700294)",PA,PA1,Q046,VALUE,42,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,IA,Iowa,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,34.9,34.9,,,32.1,37.8,1840.0,,,,,"$75,000 or greater",,"(42.469400913, -93.816490556)",PA,PA1,Q046,VALUE,19,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.2,30.2,,,25.7,35.0,1919.0,,,,,Data not reported,,"(31.827240407, -99.426770206)",PA,PA1,Q046,VALUE,48,Income,Data not reported,INC,INCNR
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,50.2,50.2,,,42.7,57.7,216.0,,18 - 24,,,,,"(32.745510099, -89.538030825)",PA,PA1,Q046,VALUE,28,Age (years),18 - 24,AGEYR,AGEYR1824
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(43.235541343, -108.109830353)",PA,PA1,Q046,VALUE,56,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.0,29.0,,,25.6,32.7,1863.0,,,,,,Non-Hispanic Black,"(38.890371385, -77.031961127)",PA,PA1,Q046,VALUE,11,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.0,27.0,,,24.5,29.6,2931.0,,,,,"$25,000 - $34,999",,"(41.641040988001, -99.365720623)",PA,PA1,Q046,VALUE,31,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.8,29.8,,,24.7,35.5,712.0,,,,,,American Indian/Alaska Native,"(47.066528972, -109.424420645)",PA,PA1,Q046,VALUE,30,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.4,26.4,,,24.2,28.8,2932.0,,,,Female,,,"(39.008830667, -75.577741168)",PA,PA1,Q046,VALUE,10,Gender,Female,GEN,FEMALE
2013,2013,IN,Indiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,20.1,20.1,,,18.1,22.1,2169.0,,55 - 64,,,,,"(39.766910452, -86.149960194)",PA,PA1,Q046,VALUE,18,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.2,23.2,,,19.9,26.8,1503.0,,65 or older,,,,,"(39.49324039, -117.071840564)",PA,PA1,Q046,VALUE,32,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.9,33.9,,,24.6,44.6,261.0,,,,,,Other,"(42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,42.3,42.3,,,32.1,53.1,200.0,,,,,,Asian,"(38.843840757, -106.133610921)",PA,PA1,Q046,VALUE,8,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.3,28.3,,,26.9,29.6,12581.0,,,,Female,,,"(42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Gender,Female,GEN,FEMALE
2015,2015,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.6,28.6,,,26.4,30.9,3121.0,,,High school graduate,,,,"(47.522278629, -120.47001079)",PA,PA1,Q046,VALUE,53,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.0,29.0,,,24.3,34.2,702.0,,,,,,Non-Hispanic Black,"(31.827240407, -99.426770206)",PA,PA1,Q046,VALUE,48,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.2,26.2,,,24.1,28.5,9482.0,,,High school graduate,,,,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.8,22.8,,,19.1,26.9,1192.0,,,,,"$25,000 - $34,999",,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.7,22.7,,,18.6,27.5,782.0,,,,,"Less than $15,000",,"(42.827001032, -75.543970427)",PA,PA1,Q046,VALUE,36,Income,"Less than $15,000",INC,INCLESS15
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.4,23.4,,,19.3,28.0,1147.0,,,,,"Less than $15,000",,"(41.641040988001, -99.365720623)",PA,PA1,Q046,VALUE,31,Income,"Less than $15,000",INC,INCLESS15
2015,2015,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35.9,35.9,,,33.1,38.7,2085.0,,,Some college or technical school,,,,"(37.542680674, -78.457890463)",PA,PA1,Q046,VALUE,51,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,15.1,15.1,,,11.6,19.4,838.0,,,Less than high school,,,,"(32.840571122, -86.631860762)",PA,PA1,Q046,VALUE,1,Education,Less than high school,EDU,EDUHS
2015,2015,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.3,36.3,,,29.1,44.2,360.0,,,,,"$25,000 - $34,999",,"(39.008830667, -75.577741168)",PA,PA1,Q046,VALUE,10,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.745510099, -89.538030825)",PA,PA1,Q046,VALUE,28,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.3,28.3,,,27.1,29.6,10964.0,Total,,,,,,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Total,Total,OVR,OVERALL
2015,2015,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.6,36.6,,,32.7,40.8,780.0,,25 - 34,,,,,"(41.56266102, -72.649840952)",PA,PA1,Q046,VALUE,9,Age (years),25 - 34,AGEYR,AGEYR2534
2015,2015,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.8,32.8,,,29.2,36.6,1779.0,,,,,Data not reported,,"(38.843840757, -106.133610921)",PA,PA1,Q046,VALUE,8,Income,Data not reported,INC,INCNR
2015,2015,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.8,24.8,,,20.2,30.0,661.0,,,,,"$15,000 - $24,999",,"(32.839681093, -83.627580346)",PA,PA1,Q046,VALUE,13,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.9,36.9,,,33.3,40.6,1300.0,,,,,"$50,000 - $74,999",,"(37.638640123, -120.999999538)",PA,PA1,Q046,VALUE,6,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,38.5,38.5,,,36.0,41.0,2788.0,,,College graduate,,,,"(34.86597028, -111.763811277)",PA,PA1,Q046,VALUE,4,Education,College graduate,EDU,EDUCOGRAD
2011,2011,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.0,27.0,,,23.5,30.9,1155.0,,45 - 54,,,,,"(43.235541343, -108.109830353)",PA,PA1,Q046,VALUE,56,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.3,30.3,,,28.4,32.2,5702.0,Total,,,,,,"(43.682630005, -114.363730042)",PA,PA1,Q046,VALUE,16,Total,Total,OVR,OVERALL
2013,2013,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.3,26.3,,,19.6,34.4,430.0,,,,,"$25,000 - $34,999",,"(34.86597028, -111.763811277)",PA,PA1,Q046,VALUE,4,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.5,31.5,,,28.9,34.3,2413.0,,,Some college or technical school,,,,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.4,37.4,,,34.4,40.4,2210.0,,,,,"$75,000 or greater",,"(40.793730152, -77.860700294)",PA,PA1,Q046,VALUE,42,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.7,28.7,,,23.6,34.3,961.0,,,,,"$35,000 - $49,999",,"(44.353130053, -100.373530637)",PA,PA1,Q046,VALUE,46,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.7,37.7,,,31.4,44.4,526.0,,,,,,2 or more races,"(35.472031356, -97.521070214)",PA,PA1,Q046,VALUE,40,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.8,28.8,,,27.7,29.9,12068.0,Total,,,,,,"(44.661319543001, -84.71439027)",PA,PA1,Q046,VALUE,26,Total,Total,OVR,OVERALL
2015,2015,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.3,32.3,,,29.0,35.9,1415.0,,,,,"$50,000 - $74,999",,"(42.827001032, -75.543970427)",PA,PA1,Q046,VALUE,36,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(34.748650124, -92.274490743)",PA,PA1,Q046,VALUE,5,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.2,25.2,,,22.4,28.2,1129.0,,45 - 54,,,,,"(35.466220975, -79.159250463)",PA,PA1,Q046,VALUE,37,Age (years),45 - 54,AGEYR,AGEYR4554
2015,2015,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Non-Hispanic Black,"(43.682630005, -114.363730042)",PA,PA1,Q046,VALUE,16,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.7,37.7,,,34.2,41.3,1728.0,,,,,"$75,000 or greater",,"(47.066528972, -109.424420645)",PA,PA1,Q046,VALUE,30,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.0,25.0,,,22.3,27.9,5764.0,,,,,"$15,000 - $24,999",,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,19.6,19.6,,,17.5,22.0,3203.0,,65 or older,,,,,"(31.827240407, -99.426770206)",PA,PA1,Q046,VALUE,48,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.2,30.2,,,19.4,43.6,76.0,,,,,,2 or more races,"(42.827001032, -75.543970427)",PA,PA1,Q046,VALUE,36,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.1,22.1,,,20.7,23.5,6008.0,,,High school graduate,,,,"(38.3477403, -98.200781227)",PA,PA1,Q046,VALUE,20,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.2,36.2,,,25.7,48.2,89.0,,,,,,Asian,"(40.485010283, -88.997710178)",PA,PA1,Q046,VALUE,17,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.8,25.8,,,21.9,30.2,766.0,,,,,"$25,000 - $34,999",,"(44.661319543001, -84.71439027)",PA,PA1,Q046,VALUE,26,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,IN,Indiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.1,21.1,,,16.8,26.2,762.0,,,,,Data not reported,,"(39.766910452, -86.149960194)",PA,PA1,Q046,VALUE,18,Income,Data not reported,INC,INCNR
2013,2013,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.8,33.8,,,30.2,37.7,1547.0,,,,,"$50,000 - $74,999",,"(39.290580964, -76.609260111)",PA,PA1,Q046,VALUE,24,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.9,28.9,,,25.6,32.5,1194.0,,35 - 44,,,,,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.3,21.3,,,18.5,24.4,1928.0,,,High school graduate,,,,"(32.840571122, -86.631860762)",PA,PA1,Q046,VALUE,1,Education,High school graduate,EDU,EDUHSGRAD
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.7,30.7,,,27.5,34.2,1221.0,,35 - 44,,,,,"(32.839681093, -83.627580346)",PA,PA1,Q046,VALUE,13,Age (years),35 - 44,AGEYR,AGEYR3544
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.6,27.6,,,23.4,32.3,1291.0,,,,,Data not reported,,"(32.839681093, -83.627580346)",PA,PA1,Q046,VALUE,13,Income,Data not reported,INC,INCNR
2013,2013,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.3,23.3,,,20.1,26.8,1398.0,,,Some college or technical school,,,,"(35.68094058, -85.774490914)",PA,PA1,Q046,VALUE,47,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.6,23.6,,,21.1,26.3,2057.0,,45 - 54,,,,,"(33.998821303, -81.045371207)",PA,PA1,Q046,VALUE,45,Age (years),45 - 54,AGEYR,AGEYR4554
2015,2015,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(38.665510202, -80.712640135)",PA,PA1,Q046,VALUE,54,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.0,36.0,,,34.2,37.8,7723.0,,,,Male,,,"(42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Gender,Male,GEN,MALE
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.7,24.7,,,20.6,29.2,762.0,,,,,"$15,000 - $24,999",,"(44.567449424, -120.155031326)",PA,PA1,Q046,VALUE,41,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(43.682630005, -114.363730042)",PA,PA1,Q046,VALUE,16,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,30.9,,,29.7,32.1,14645.0,,,,,,Non-Hispanic White,"(41.641040988001, -99.365720623)",PA,PA1,Q046,VALUE,31,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.3,27.3,,,25.7,28.9,5626.0,,,,,,Non-Hispanic White,"(35.466220975, -79.159250463)",PA,PA1,Q046,VALUE,37,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(43.682630005, -114.363730042)",PA,PA1,Q046,VALUE,16,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,25.7,25.7,,,23.8,27.6,3418.0,,55 - 64,,,,,"(47.522278629, -120.47001079)",PA,PA1,Q046,VALUE,53,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.3,32.3,,,29.1,35.8,1448.0,,,,,"$75,000 or greater",,"(44.393191174, -89.816370742)",PA,PA1,Q046,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,18.2,18.2,,,17.2,19.3,6468.0,,65 or older,,,,,"(38.3477403, -98.200781227)",PA,PA1,Q046,VALUE,20,Age (years),65 or older,AGEYR,AGEYR65PLUS
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35.0,35.0,,,32.4,37.8,1831.0,,25 - 34,,,,,"(37.638640123, -120.999999538)",PA,PA1,Q046,VALUE,6,Age (years),25 - 34,AGEYR,AGEYR2534
